tweet,tweet URL,author id,created at
@FABIO27325796 @Bozonaro9 @carmelonetobr A vacina matou ele? Caralho.,https://twitter.com/user/status/1455298721189711874,1255236690488315909,2021-11-01T22:20:27.000Z
E meu professor que é lindo de máscara e quando tira parece meu tio de 50 anos kkkkkkkkiodio,https://twitter.com/user/status/1455298718081634306,995118510501134336,2021-11-01T22:20:27.000Z
@pedrooorc Isso é do covid que apanhaste no fim de semana,https://twitter.com/user/status/1455298724146651136,1000075346845274113,2021-11-01T22:20:28.000Z
"@aroacecult gente eu vira e mexe fazia isso (n agr por causa da pandemia) e to em entendendo como aro agr, sos alguem me ajuda",https://twitter.com/user/status/1455298733923569672,790912394499416064,2021-11-01T22:20:30.000Z
"@sergiodireita1 ISSO RESPONDE OS CANALHAS ?

SÓ DEPENDE DE UMA PESSOA,OU GRUPO DE NEGACIONISTAS NÃO VACINADOS, C/UMA VARIANTE, P/JOGAR TUDO FORA E COMEÇAR A DESGRAÇA DA PANDEMIA,OUTRA VEZ.
CHEGA!!

NÃO PODEMOS DAR CHANCE A VARIANTES!
SE VACINEM E PAREM DE SER DESGRAÇADOS!
https://t.co/g557N9LJmA",https://twitter.com/user/status/1455298736809287688,1449505707452207104,2021-11-01T22:20:31.000Z
"@a_r__a___u__j_o @SealerSlayer @Fish01Hell @ludmilagrilo ...vírus continua circulando.
É só ver que a redução na vacinação de outras doenças está fazendo com que vacinados também estejam em risco.
https://t.co/wXpGJw0MHJ",https://twitter.com/user/status/1455298741561438215,194229634,2021-11-01T22:20:32.000Z
"@AbrahamWeint @onyxlorenzoni @DatenaOficial Aprendeu um Pouco Mais Sobre Vacina. Coisas Que um Capiau Como eu, já Sabia.",https://twitter.com/user/status/1455298740605046794,1246993989791858688,2021-11-01T22:20:32.000Z
que aglomeração gostosa. saudades disso,https://twitter.com/user/status/1455298747261497354,952670000946479104,2021-11-01T22:20:34.000Z
@Johnnyerick02 em plena pandemia os guri tão no bololô kk,https://twitter.com/user/status/1455298750235168770,927983719461289984,2021-11-01T22:20:34.000Z
"Falei isso hoje de manhã!!!! E a porra do prefeito ainda quer desobrigar uso de máscaras, em janeiro chega a conta (de novo) https://t.co/sUYoHKaX0I",https://twitter.com/user/status/1455298750558228486,1025899628,2021-11-01T22:20:34.000Z
